"id","avg.match","optk2","phi.value","Age","Gender","Educ.lvl"
70,0.75,"k=2",0.58,4,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
71,0.75,"k=2+",0.43,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
72,0.833333333333333,"k=2",0.68,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
73,0.916666666666667,"k=2+",0.82,3,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
75,0.916666666666667,"k=2",0.82,6,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
76,0.916666666666667,"k=2",0.82,2,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
77,0.833333333333333,"k=2+",0.68,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
78,0.666666666666667,"k=2+",0.49,3,"h",3
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
79,0.75,"k=2",0.6,5,"f",2
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
80,0.666666666666667,"k=2",0.49,4,"h",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
86,0.416666666666667,"k=2",0.26,4,"f",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
87,1,"k=2",1,2,"h",3
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
88,0.916666666666667,"k=2+",0.84,NA,NA,NA
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
91,0.833333333333333,"k=2",0.68,4,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
92,0.666666666666667,"k=2+",0.45,3,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
94,0.916666666666667,"k=2",0.85,5,"h",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
95,0.583333333333333,"k=2+",0.38,3,"f",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
96,0.75,"k=2+",0.53,3,"h",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
97,0.916666666666667,"k=2+",0.67,3,"f",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
98,0.75,"k=2+",0.53,2,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
99,0.916666666666667,"k=2+",0.84,4,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
102,0.833333333333333,"k=2",0.71,3,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
104,0.916666666666667,"k=2+",0.85,4,"h",3
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
105,0.833333333333333,"k=2",0.71,6,"h",NA
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
107,1,"k=2+",1,6,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
109,0.916666666666667,"k=2+",0.82,3,"h",2
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
111,0.5,"k=2+",0.32,5,"f",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
112,0.916666666666667,"k=2",0.82,2,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
113,0.75,"k=2+",0.6,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
114,0.916666666666667,"k=2",0.77,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
115,0.833333333333333,"k=2+",0.63,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
116,1,"k=2+",1,3,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
118,0.916666666666667,"k=2",0.82,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
119,0.75,"k=2+",0.58,2,"h",3
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
122,0.916666666666667,"k=2",0.85,3,"h",2
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
123,0.75,"k=2",0.58,4,"h",3
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
124,0.916666666666667,"k=2+",0.67,7,"f",2
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
125,0.5,"k=2+",0.32,5,"f",3
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
126,0.916666666666667,"k=2",0.84,2,"h",2
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
128,0.666666666666667,"k=2+",0.49,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
129,1,"k=2+",1,3,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
130,0.916666666666667,"k=2",0.82,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
131,0.833333333333333,"k=2",0.63,2,"h",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
134,1,"k=2+",1,2,"f",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
135,0.833333333333333,"k=2+",0.68,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
138,0.75,"k=2+",0.58,2,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
139,0.916666666666667,"k=2",0.85,3,"h",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
140,0.666666666666667,"k=2+",0.49,3,"f",3
